Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
3,SBL,6,0.5,0.6666666666666667,0.6666666666666666,1.0,0.0,0,3,0,3
3,SDSU,6,0.3333333333333333,0.875,0.5,1.0,0.0,0,4,0,2
3,STANFORD,8,0.5,0.375,0.6666666666666666,1.0,0.0,0,4,0,4
3,TRINITY,9,0.3333333333333333,0.5499999999999999,0.5,0.75,0.0,0,5,1,3
3,UCLA,20,0.75,0.8484848484848484,0.8,0.9090909090909091,0.5555555555555556,5,4,1,10
3,UM,27,0.5185185185185185,0.6153846153846154,0.6666666666666666,1.0,0.07142857142857142,1,13,0,13
3,USM,14,0.7142857142857143,0.6444444444444444,0.8181818181818182,1.0,0.2,1,4,0,9
3,YALE,12,0.4166666666666667,0.25,0.46153846153846156,0.5,0.3333333333333333,2,4,3,3
4,CALTECH,8,0.375,0.4375,0.4444444444444444,0.5,0.25,1,3,2,2
4,CMU,6,0.6666666666666666,0.888888888888889,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,1,2
4,KKI,10,0.4,0.7083333333333334,0.5714285714285714,1.0,0.0,0,6,0,4
4,LEUVEN,13,0.5384615384615384,0.5238095238095238,0.5714285714285714,0.6666666666666666,0.42857142857142855,3,4,2,4
4,MAX_MUN,9,0.4444444444444444,0.35,0.6153846153846154,1.0,0.0,0,5,0,4
4,NYU,35,0.5428571428571428,0.77,0.6363636363636364,0.9333333333333333,0.25,5,15,1,14
4,OHSU,6,0.16666666666666666,0.0,0.2857142857142857,0.3333333333333333,0.0,0,3,2,1
4,OLIN,6,0.0,0.0,0.0,0.0,0.0,0,3,3,0
4,PITT,11,0.5454545454545454,0.6166666666666667,0.5454545454545454,0.6,0.5,3,3,2,3
4,SBL,6,0.5,0.4444444444444444,0.6666666666666666,1.0,0.0,0,3,0,3
4,SDSU,8,0.375,0.6666666666666666,0.5454545454545454,1.0,0.0,0,5,0,3
4,STANFORD,8,0.5,0.5625,0.6666666666666666,1.0,0.0,0,4,0,4
4,TRINITY,9,0.5555555555555556,0.85,0.6666666666666666,1.0,0.2,1,4,0,4
4,UCLA,19,0.631578947368421,0.75,0.7586206896551724,1.0,0.125,1,7,0,11
4,UM,28,0.4642857142857143,0.6512820512820512,0.6341463414634146,1.0,0.0,0,15,0,13
4,USM,14,0.6428571428571429,0.9555555555555555,0.782608695652174,1.0,0.0,0,5,0,9
4,YALE,11,0.45454545454545453,0.4666666666666667,0.5,0.5,0.4,2,3,3,3
5,CALTECH,8,0.625,0.5625,0.5714285714285714,0.5,0.75,3,1,2,2
5,CMU,5,0.4,0.0,0.5714285714285714,0.6666666666666666,0.0,0,2,1,2
5,KKI,10,0.3,0.25,0.46153846153846156,0.75,0.0,0,6,1,3
5,LEUVEN,12,0.6666666666666666,0.3714285714285715,0.3333333333333333,0.2,1.0,7,0,4,1
5,MAX_MUN,11,0.36363636363636365,0.43333333333333335,0.46153846153846156,0.6,0.16666666666666666,1,5,2,3
5,NYU,35,0.5714285714285714,0.6666666666666667,0.6153846153846154,0.8,0.4,8,12,3,12
5,OHSU,5,0.8,0.6666666666666667,0.8,1.0,0.6666666666666666,2,1,0,2
5,OLIN,7,0.5714285714285714,0.33333333333333337,0.6666666666666666,0.75,0.3333333333333333,1,2,1,3
5,PITT,11,0.8181818181818182,0.9,0.8333333333333334,0.8333333333333334,0.8,4,1,1,5
5,SBL,6,0.3333333333333333,0.5555555555555556,0.0,0.0,0.6666666666666666,2,1,3,0
5,SDSU,8,0.25,0.19999999999999998,0.0,0.0,0.4,2,3,3,0
5,STANFORD,7,0.42857142857142855,0.25,0.3333333333333333,0.3333333333333333,0.5,2,2,2,1
5,TRINITY,9,0.6666666666666666,0.6000000000000001,0.5714285714285714,0.5,0.8,4,1,2,2
5,UCLA,20,0.65,0.5252525252525253,0.72,0.8181818181818182,0.4444444444444444,4,5,2,9
5,UM,29,0.5172413793103449,0.5619047619047619,0.6111111111111112,0.7857142857142857,0.26666666666666666,4,11,3,11
5,USM,14,0.5714285714285714,0.6666666666666666,0.7,0.7777777777777778,0.2,1,4,2,7
5,YALE,10,0.7,0.8,0.6666666666666666,0.6,0.8,4,1,2,3
