Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
5,OHSU,5,0.4,0.5,0.4,0.5,0.3333333333333333,1,2,1,1
5,OLIN,7,0.7142857142857143,0.75,0.6666666666666666,0.5,1.0,3,0,2,2
5,PITT,11,0.6363636363636364,0.5,0.5,0.3333333333333333,1.0,5,0,4,2
5,SBL,6,0.5,0.7777777777777779,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
5,SDSU,8,0.5,0.4,0.5,0.6666666666666666,0.4,2,3,1,2
5,STANFORD,7,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.25,1,3,2,1
5,TRINITY,9,0.4444444444444444,0.6,0.0,0.0,0.8,4,1,4,0
5,UCLA,20,0.5,0.5252525252525252,0.5833333333333334,0.6363636363636364,0.3333333333333333,3,6,4,7
5,UM,29,0.4827586206896552,0.5904761904761905,0.4827586206896552,0.5,0.4666666666666667,7,8,7,7
5,USM,14,0.7142857142857143,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6,3,2,2,7
5,YALE,10,0.6,0.64,0.7142857142857143,1.0,0.2,1,4,0,5
