Fold,Site,N_Samples,ACC,AUC,F1,Sens,Spec,TN,FP,FN,TP
3,USM,14,0.6428571428571429,0.44444444444444436,0.7058823529411765,0.6666666666666666,0.6,3,2,3,6
3,YALE,12,0.5833333333333334,0.5,0.6153846153846154,0.6666666666666666,0.5,3,3,2,4
4,CALTECH,8,0.5,0.375,0.3333333333333333,0.25,0.75,3,1,3,1
4,CMU,6,0.6666666666666666,1.0,0.75,1.0,0.3333333333333333,1,2,0,3
4,KKI,10,0.5,0.5,0.6153846153846154,1.0,0.16666666666666666,1,5,0,4
4,LEUVEN,13,0.38461538461538464,0.33333333333333337,0.2,0.16666666666666666,0.5714285714285714,4,3,5,1
4,MAX_MUN,9,0.2222222222222222,0.19999999999999998,0.2222222222222222,0.25,0.2,1,4,3,1
4,NYU,35,0.7142857142857143,0.71,0.7058823529411765,0.8,0.65,13,7,3,12
4,OHSU,6,0.3333333333333333,0.11111111111111112,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,1
4,OLIN,6,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,1,2,3,0
4,PITT,11,0.5454545454545454,0.6333333333333333,0.4444444444444444,0.4,0.6666666666666666,4,2,3,2
4,SBL,6,0.5,0.4444444444444445,0.4,0.3333333333333333,0.6666666666666666,2,1,2,1
4,SDSU,8,0.625,0.7333333333333333,0.5714285714285714,0.6666666666666666,0.6,3,2,1,2
4,STANFORD,8,0.625,0.5,0.7272727272727273,1.0,0.25,1,3,0,4
4,TRINITY,9,0.5555555555555556,0.5,0.5,0.5,0.6,3,2,2,2
4,UCLA,19,0.7368421052631579,0.7840909090909092,0.8,0.9090909090909091,0.5,4,4,1,10
4,UM,28,0.5714285714285714,0.717948717948718,0.6842105263157895,1.0,0.2,3,12,0,13
4,USM,14,0.8571428571428571,0.8,0.9,1.0,0.6,3,2,0,9
4,YALE,11,0.7272727272727273,0.8666666666666667,0.7272727272727273,0.6666666666666666,0.8,4,1,2,4
5,CALTECH,8,0.625,0.6875,0.5714285714285714,0.5,0.75,3,1,2,2
5,CMU,5,0.4,0.16666666666666666,0.5714285714285714,0.6666666666666666,0.0,0,2,1,2
5,KKI,10,0.4,0.29166666666666663,0.5,0.75,0.16666666666666666,1,5,1,3
5,LEUVEN,12,0.4166666666666667,0.22857142857142856,0.0,0.0,0.7142857142857143,5,2,5,0
5,MAX_MUN,11,0.5454545454545454,0.5,0.4444444444444444,0.4,0.6666666666666666,4,2,3,2
5,NYU,35,0.6571428571428571,0.71,0.625,0.6666666666666666,0.65,13,7,5,10
5,OHSU,5,0.8,0.8333333333333334,0.6666666666666666,0.5,1.0,3,0,1,1
5,OLIN,7,0.5714285714285714,0.5,0.4,0.25,1.0,3,0,3,1
5,PITT,11,0.5454545454545454,0.6333333333333333,0.4444444444444444,0.3333333333333333,0.8,4,1,4,2
5,SBL,6,0.5,0.4444444444444444,0.0,0.0,1.0,3,0,3,0
5,SDSU,8,0.625,0.4666666666666666,0.5714285714285714,0.6666666666666666,0.6,3,2,1,2
5,STANFORD,7,0.42857142857142855,0.25,0.5,0.6666666666666666,0.25,1,3,1,2
5,TRINITY,9,0.3333333333333333,0.55,0.0,0.0,0.6,3,2,4,0
5,UCLA,20,0.6,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5555555555555556,5,4,4,7
5,UM,29,0.6206896551724138,0.6476190476190475,0.6666666666666666,0.7857142857142857,0.4666666666666667,7,8,3,11
5,USM,14,0.5,0.5777777777777777,0.5882352941176471,0.5555555555555556,0.4,2,3,4,5
5,YALE,10,0.7,0.6399999999999999,0.6666666666666666,0.6,0.8,4,1,2,3
